TransactionID,CustomerID,TransactionDate,OrderValue,ItemsCount,Category
TX104447,C0964,2026-05-22 00:00:00,304.79,4,Books
TX100218,C0055,2026-05-23 00:00:00,339.85,6,Books
TX100480,C0109,2026-05-23 00:00:00,22.18,2,Beauty & Personal Care
TX100688,C0155,2026-05-23 00:00:00,355.45,10,Books
TX100699,C0157,2026-05-23 00:00:00,168.21,10,Home & Kitchen
TX100930,C0206,2026-05-23 00:00:00,184.69,10,Electronics
TX101555,C0342,2026-05-23 00:00:00,53.79,4,Apparel
TX102117,C0455,2026-05-23 00:00:00,203.23,10,Apparel
TX103078,C0656,2026-05-23 00:00:00,46.64,2,Electronics
TX103147,C0665,2026-05-23 00:00:00,116.98,4,Sports & Outdoors
TX103563,C0760,2026-05-23 00:00:00,36.07,1,Electronics
TX104430,C0961,2026-05-23 00:00:00,40.54,1,Beauty & Personal Care
TX104437,C0964,2026-05-23 00:00:00,152.46,9,Apparel
TX100337,C0080,2026-05-24 00:00:00,76.23,2,Apparel
TX100469,C0107,2026-05-24 00:00:00,178.52,7,Apparel
TX100547,C0124,2026-05-24 00:00:00,67.34,2,Sports & Outdoors
TX101056,C0237,2026-05-24 00:00:00,78.64,1,Apparel
TX101425,C0317,2026-05-24 00:00:00,152.79,5,Home & Kitchen
TX101529,C0335,2026-05-24 00:00:00,31.77,4,Home & Kitchen
TX101647,C0367,2026-05-24 00:00:00,182.95,3,Apparel
TX103234,C0686,2026-05-24 00:00:00,88.27,3,Electronics
TX103415,C0726,2026-05-24 00:00:00,353.6,7,Beauty & Personal Care
TX103970,C0858,2026-05-24 00:00:00,170.37,7,Home & Kitchen
TX104567,C0985,2026-05-24 00:00:00,497.42,6,Electronics
TX100062,C0016,2026-05-25 00:00:00,45.81,3,Apparel
TX100642,C0145,2026-05-25 00:00:00,436.71,3,Apparel
TX101382,C0309,2026-05-25 00:00:00,199.23,9,Apparel
TX101495,C0326,2026-05-25 00:00:00,30.23,5,Home & Kitchen
TX101687,C0375,2026-05-25 00:00:00,106.11,4,Books
TX102359,C0499,2026-05-25 00:00:00,226.28,5,Electronics
TX102654,C0563,2026-05-25 00:00:00,30.87,5,Sports & Outdoors
TX102839,C0599,2026-05-25 00:00:00,206.68,6,Home & Kitchen
TX103289,C0696,2026-05-25 00:00:00,229.39,6,Beauty & Personal Care
TX103473,C0740,2026-05-25 00:00:00,202.34,4,Books
TX103682,C0789,2026-05-25 00:00:00,100.6,4,Books
TX103851,C0826,2026-05-25 00:00:00,72.26,1,Apparel
TX104505,C0975,2026-05-25 00:00:00,434.74,4,Apparel
TX100835,C0187,2026-05-26 00:00:00,120.73,8,Books
TX100865,C0192,2026-05-26 00:00:00,232.61,6,Electronics
TX100994,C0223,2026-05-26 00:00:00,79.04,5,Electronics
TX101008,C0226,2026-05-26 00:00:00,53.37,3,Sports & Outdoors
TX101028,C0231,2026-05-26 00:00:00,193.75,9,Books
TX101029,C0231,2026-05-26 00:00:00,243.33,8,Electronics
TX101837,C0404,2026-05-26 00:00:00,77.33,5,Electronics
TX102085,C0452,2026-05-26 00:00:00,113.75,3,Beauty & Personal Care
TX102199,C0470,2026-05-26 00:00:00,197.97,6,Beauty & Personal Care
TX102298,C0487,2026-05-26 00:00:00,99.05,2,Home & Kitchen
TX102559,C0539,2026-05-26 00:00:00,89.74,5,Electronics
TX103058,C0650,2026-05-26 00:00:00,24.2,5,Electronics
TX103116,C0662,2026-05-26 00:00:00,489.17,7,Apparel
TX104120,C0893,2026-05-26 00:00:00,207.2,4,Apparel
TX104338,C0944,2026-05-26 00:00:00,116.35,5,Electronics
TX100432,C0099,2026-05-27 00:00:00,109.27,8,Books
TX100830,C0185,2026-05-27 00:00:00,116.62,9,Beauty & Personal Care
TX100862,C0192,2026-05-27 00:00:00,185.12,10,Beauty & Personal Care
TX100873,C0193,2026-05-27 00:00:00,89.52,1,Home & Kitchen
TX101004,C0225,2026-05-27 00:00:00,34.18,2,Electronics
TX101515,C0331,2026-05-27 00:00:00,67.87,1,Sports & Outdoors
TX101938,C0423,2026-05-27 00:00:00,220.83,6,Electronics
TX102552,C0537,2026-05-27 00:00:00,134.08,8,Sports & Outdoors
TX102564,C0541,2026-05-27 00:00:00,51.51,1,Apparel
TX102668,C0569,2026-05-27 00:00:00,29.23,4,Beauty & Personal Care
TX103042,C0643,2026-05-27 00:00:00,28.36,3,Electronics
TX103201,C0678,2026-05-27 00:00:00,393.56,6,Beauty & Personal Care
TX103454,C0736,2026-05-27 00:00:00,62.71,2,Electronics
TX104401,C0956,2026-05-27 00:00:00,408.23,5,Electronics
TX104466,C0969,2026-05-27 00:00:00,353.8,10,Apparel
TX100317,C0074,2026-05-28 00:00:00,212.75,10,Home & Kitchen
TX100425,C0098,2026-05-28 00:00:00,279.82,3,Home & Kitchen
TX100607,C0138,2026-05-28 00:00:00,188.83,7,Home & Kitchen
TX100923,C0206,2026-05-28 00:00:00,122.42,8,Electronics
TX101125,C0250,2026-05-28 00:00:00,203.57,4,Home & Kitchen
TX101153,C0255,2026-05-28 00:00:00,101.93,10,Electronics
TX101688,C0375,2026-05-28 00:00:00,97.74,2,Home & Kitchen
TX101709,C0378,2026-05-28 00:00:00,55.36,2,Sports & Outdoors
TX101802,C0393,2026-05-28 00:00:00,97.03,2,Books
TX102162,C0465,2026-05-28 00:00:00,239.53,9,Electronics
TX103024,C0639,2026-05-28 00:00:00,71.25,3,Beauty & Personal Care
TX103257,C0689,2026-05-28 00:00:00,483.78,6,Electronics
TX103440,C0733,2026-05-28 00:00:00,37.82,3,Books
TX103960,C0855,2026-05-28 00:00:00,91.49,1,Home & Kitchen
TX104303,C0934,2026-05-28 00:00:00,106.75,5,Electronics
TX104445,C0964,2026-05-28 00:00:00,364.96,6,Sports & Outdoors
TX104508,C0975,2026-05-28 00:00:00,462.77,8,Apparel
TX100825,C0183,2026-05-29 00:00:00,22.92,3,Beauty & Personal Care
TX101492,C0325,2026-05-29 00:00:00,171.05,7,Apparel
TX101673,C0371,2026-05-29 00:00:00,230.65,6,Apparel
TX101690,C0376,2026-05-29 00:00:00,360.47,10,Home & Kitchen
TX102113,C0455,2026-05-29 00:00:00,103.66,7,Electronics
TX102759,C0587,2026-05-29 00:00:00,401.78,7,Home & Kitchen
TX102990,C0631,2026-05-29 00:00:00,109.73,7,Apparel
TX103548,C0757,2026-05-29 00:00:00,77.31,2,Beauty & Personal Care
TX103655,C0782,2026-05-29 00:00:00,241.57,10,Home & Kitchen
TX103804,C0819,2026-05-29 00:00:00,104.53,7,Electronics
TX104161,C0897,2026-05-29 00:00:00,240.24,9,Electronics
TX100344,C0081,2026-05-30 00:00:00,51.21,1,Beauty & Personal Care
TX100354,C0084,2026-05-30 00:00:00,41.41,3,Electronics
TX100436,C0100,2026-05-30 00:00:00,190.61,10,Electronics
TX100752,C0170,2026-05-30 00:00:00,94.18,5,Home & Kitchen
TX101132,C0250,2026-05-30 00:00:00,192.94,5,Apparel
TX101477,C0323,2026-05-30 00:00:00,394.74,9,Electronics
TX101708,C0378,2026-05-30 00:00:00,20.57,4,Electronics
TX101848,C0407,2026-05-30 00:00:00,29.04,4,Apparel
TX101857,C0411,2026-05-30 00:00:00,102.61,6,Apparel
TX102250,C0478,2026-05-30 00:00:00,363.36,5,Beauty & Personal Care
TX102491,C0524,2026-05-30 00:00:00,77.17,3,Electronics
TX102815,C0595,2026-05-30 00:00:00,61.01,2,Electronics
TX102951,C0622,2026-05-30 00:00:00,122.03,5,Beauty & Personal Care
TX103072,C0654,2026-05-30 00:00:00,49.08,1,Home & Kitchen
TX103138,C0664,2026-05-30 00:00:00,396.46,5,Apparel
TX103546,C0757,2026-05-30 00:00:00,37.91,5,Beauty & Personal Care
TX100183,C0048,2026-05-31 00:00:00,70.75,4,Books
TX100434,C0099,2026-05-31 00:00:00,25.32,2,Electronics
TX100641,C0145,2026-05-31 00:00:00,355.25,5,Electronics
TX101454,C0321,2026-05-31 00:00:00,68.03,3,Apparel
TX102393,C0506,2026-05-31 00:00:00,40.41,2,Apparel
TX102859,C0602,2026-05-31 00:00:00,160.67,4,Sports & Outdoors
TX103413,C0726,2026-05-31 00:00:00,169.83,7,Home & Kitchen
TX103773,C0811,2026-05-31 00:00:00,77.33,3,Electronics
TX103868,C0831,2026-05-31 00:00:00,191.12,6,Home & Kitchen
TX104067,C0883,2026-05-31 00:00:00,92.77,1,Apparel
TX104089,C0887,2026-05-31 00:00:00,262.93,3,Beauty & Personal Care
TX104090,C0887,2026-05-31 00:00:00,255.94,5,Electronics
TX104435,C0964,2026-05-31 00:00:00,375.25,4,Apparel
TX100082,C0021,2026-06-01 00:00:00,91.78,3,Sports & Outdoors
TX100514,C0116,2026-06-01 00:00:00,195.89,9,Apparel
TX101140,C0250,2026-06-01 00:00:00,341.27,5,Apparel
TX101277,C0284,2026-06-01 00:00:00,100.05,9,Apparel
TX101683,C0374,2026-06-01 00:00:00,227.51,3,Apparel
TX101744,C0383,2026-06-01 00:00:00,235.82,5,Electronics
TX102126,C0458,2026-06-01 00:00:00,37.46,1,Electronics
TX102324,C0493,2026-06-01 00:00:00,214.22,8,Home & Kitchen
TX102454,C0516,2026-06-01 00:00:00,450.34,6,Apparel
TX102650,C0562,2026-06-01 00:00:00,46.35,4,Sports & Outdoors
TX103545,C0757,2026-06-01 00:00:00,80.18,1,Electronics
TX103738,C0800,2026-06-01 00:00:00,353.5,4,Electronics
TX103815,C0820,2026-06-01 00:00:00,155.27,9,Sports & Outdoors
TX104019,C0872,2026-06-01 00:00:00,93.25,1,Books
TX104116,C0892,2026-06-01 00:00:00,31.39,5,Home & Kitchen
TX104151,C0895,2026-06-01 00:00:00,341.37,4,Apparel
TX104313,C0938,2026-06-01 00:00:00,98.86,2,Electronics
TX100147,C0038,2026-06-02 00:00:00,59.53,4,Apparel
TX100520,C0117,2026-06-02 00:00:00,36.43,1,Apparel
TX101117,C0247,2026-06-02 00:00:00,444.27,8,Apparel
TX101340,C0301,2026-06-02 00:00:00,21.88,4,Apparel
TX101712,C0378,2026-06-02 00:00:00,99.09,3,Home & Kitchen
TX101932,C0422,2026-06-02 00:00:00,67.94,4,Electronics
TX102033,C0442,2026-06-02 00:00:00,177.98,10,Electronics
TX102573,C0544,2026-06-02 00:00:00,109.18,3,Beauty & Personal Care
TX103129,C0663,2026-06-02 00:00:00,234.68,8,Beauty & Personal Care
TX103144,C0665,2026-06-02 00:00:00,82.52,3,Apparel
TX103421,C0727,2026-06-02 00:00:00,107.87,9,Beauty & Personal Care
TX104110,C0890,2026-06-02 00:00:00,45.85,5,Apparel
TX104399,C0956,2026-06-02 00:00:00,311.1,8,Sports & Outdoors
TX100559,C0126,2026-06-03 00:00:00,186.26,9,Apparel
TX100931,C0207,2026-06-03 00:00:00,63.4,3,Beauty & Personal Care
TX101202,C0269,2026-06-03 00:00:00,331.52,4,Home & Kitchen
TX101509,C0330,2026-06-03 00:00:00,105.54,8,Books
TX102390,C0506,2026-06-03 00:00:00,27.97,2,Sports & Outdoors
TX102985,C0629,2026-06-03 00:00:00,101.53,7,Apparel
TX103186,C0677,2026-06-03 00:00:00,119.24,8,Beauty & Personal Care
TX103237,C0687,2026-06-03 00:00:00,25.76,5,Electronics
TX103265,C0691,2026-06-03 00:00:00,48.09,2,Electronics
TX104482,C0972,2026-06-03 00:00:00,27.18,3,Beauty & Personal Care
TX100927,C0206,2026-06-04 00:00:00,61.31,3,Electronics
TX101147,C0254,2026-06-04 00:00:00,112.23,7,Electronics
TX102042,C0443,2026-06-04 00:00:00,58.56,1,Beauty & Personal Care
TX102070,C0449,2026-06-04 00:00:00,68.26,2,Books
TX102234,C0477,2026-06-04 00:00:00,434.59,9,Electronics
TX103483,C0742,2026-06-04 00:00:00,94.54,5,Apparel
TX103636,C0776,2026-06-04 00:00:00,66.8,1,Apparel
TX104288,C0932,2026-06-04 00:00:00,232.27,8,Books
TX104398,C0956,2026-06-04 00:00:00,382.75,10,Apparel
TX100781,C0174,2026-06-05 00:00:00,27.12,1,Sports & Outdoors
TX100962,C0214,2026-06-05 00:00:00,112.55,4,Sports & Outdoors
TX101718,C0379,2026-06-05 00:00:00,281.26,4,Electronics
TX102889,C0613,2026-06-05 00:00:00,38.3,5,Home & Kitchen
TX103353,C0714,2026-06-05 00:00:00,299.32,5,Sports & Outdoors
TX103501,C0747,2026-06-05 00:00:00,213.96,5,Home & Kitchen
TX103581,C0766,2026-06-05 00:00:00,34.32,4,Apparel
TX104534,C0979,2026-06-05 00:00:00,39.79,1,Apparel
TX100171,C0045,2026-06-06 00:00:00,37.34,1,Electronics
TX101403,C0315,2026-06-06 00:00:00,230.49,9,Apparel
TX101434,C0318,2026-06-06 00:00:00,359.24,10,Apparel
TX102792,C0592,2026-06-06 00:00:00,93.12,1,Electronics
TX102909,C0615,2026-06-06 00:00:00,76.34,3,Home & Kitchen
TX103783,C0814,2026-06-06 00:00:00,54.67,1,Apparel
TX104269,C0926,2026-06-06 00:00:00,81.65,1,Apparel
TX100681,C0155,2026-06-07 00:00:00,220.11,6,Home & Kitchen
TX101093,C0244,2026-06-07 00:00:00,39.86,5,Home & Kitchen
TX101298,C0287,2026-06-07 00:00:00,76.83,1,Apparel
TX101631,C0360,2026-06-07 00:00:00,35.7,2,Apparel
TX101739,C0381,2026-06-07 00:00:00,53.98,5,Books
TX102135,C0461,2026-06-07 00:00:00,68.38,5,Beauty & Personal Care
TX103182,C0676,2026-06-07 00:00:00,63.65,5,Apparel
TX103270,C0693,2026-06-07 00:00:00,47.03,3,Beauty & Personal Care
TX100018,C0004,2026-06-08 00:00:00,346.92,10,Apparel
TX100355,C0084,2026-06-08 00:00:00,60.2,2,Home & Kitchen
TX100420,C0098,2026-06-08 00:00:00,284.22,9,Books
TX100810,C0178,2026-06-08 00:00:00,267.79,8,Sports & Outdoors
TX100905,C0201,2026-06-08 00:00:00,66.87,3,Apparel
TX101035,C0233,2026-06-08 00:00:00,192.1,7,Electronics
TX101209,C0269,2026-06-08 00:00:00,467.72,10,Books
TX101361,C0307,2026-06-08 00:00:00,379.59,6,Electronics
TX101401,C0314,2026-06-08 00:00:00,37.67,5,Apparel
TX101823,C0398,2026-06-08 00:00:00,62.59,2,Beauty & Personal Care
TX101872,C0415,2026-06-08 00:00:00,172.63,5,Electronics
TX102461,C0518,2026-06-08 00:00:00,67.68,4,Apparel
TX102647,C0561,2026-06-08 00:00:00,211.75,10,Books
TX102698,C0575,2026-06-08 00:00:00,246.22,4,Sports & Outdoors
TX102822,C0597,2026-06-08 00:00:00,85.06,3,Books
TX102879,C0610,2026-06-08 00:00:00,20.3,2,Home & Kitchen
TX104376,C0950,2026-06-08 00:00:00,224.78,4,Apparel
TX101194,C0267,2026-06-09 00:00:00,84.84,2,Apparel
TX101438,C0318,2026-06-09 00:00:00,396.69,10,Beauty & Personal Care
TX101974,C0430,2026-06-09 00:00:00,61.21,2,Electronics
TX102404,C0508,2026-06-09 00:00:00,119.11,8,Electronics
TX102452,C0516,2026-06-09 00:00:00,246.27,6,Beauty & Personal Care
TX102555,C0537,2026-06-09 00:00:00,95.52,2,Sports & Outdoors
TX103044,C0644,2026-06-09 00:00:00,30.26,3,Home & Kitchen
TX104035,C0875,2026-06-09 00:00:00,263.95,10,Electronics
TX100042,C0010,2026-06-10 00:00:00,226.04,7,Books
TX100076,C0018,2026-06-10 00:00:00,37.62,4,Electronics
TX100544,C0124,2026-06-10 00:00:00,93.17,4,Beauty & Personal Care
TX100842,C0189,2026-06-10 00:00:00,25.88,3,Electronics
TX100955,C0213,2026-06-10 00:00:00,113.23,4,Apparel
TX102350,C0497,2026-06-10 00:00:00,187.64,7,Home & Kitchen
TX102617,C0551,2026-06-10 00:00:00,35.5,1,Apparel
TX102627,C0554,2026-06-10 00:00:00,77.29,3,Apparel
TX102848,C0600,2026-06-10 00:00:00,233.7,10,Apparel
TX102986,C0629,2026-06-10 00:00:00,83.94,1,Electronics
TX103146,C0665,2026-06-10 00:00:00,192.76,7,Electronics
TX103333,C0708,2026-06-10 00:00:00,43.13,5,Sports & Outdoors
TX104020,C0872,2026-06-10 00:00:00,193.41,9,Apparel
TX104476,C0971,2026-06-10 00:00:00,67.09,3,Apparel
TX104484,C0973,2026-06-10 00:00:00,133.45,3,Books
TX100124,C0030,2026-06-11 00:00:00,181.11,9,Home & Kitchen
TX100318,C0074,2026-06-11 00:00:00,303.32,4,Electronics
TX100319,C0074,2026-06-11 00:00:00,290.22,4,Books
TX100537,C0122,2026-06-11 00:00:00,64.94,5,Home & Kitchen
TX100727,C0163,2026-06-11 00:00:00,152.1,4,Electronics
TX101605,C0354,2026-06-11 00:00:00,217.08,7,Sports & Outdoors
TX101780,C0388,2026-06-11 00:00:00,162.6,4,Apparel
TX101873,C0415,2026-06-11 00:00:00,345.65,3,Beauty & Personal Care
TX101930,C0422,2026-06-11 00:00:00,131.66,6,Beauty & Personal Care
TX102968,C0625,2026-06-11 00:00:00,189.66,7,Books
TX103534,C0754,2026-06-11 00:00:00,146.88,10,Apparel
TX103565,C0762,2026-06-11 00:00:00,68.39,3,Sports & Outdoors
TX103741,C0800,2026-06-11 00:00:00,299.79,9,Electronics
TX100405,C0097,2026-06-12 00:00:00,94.56,4,Sports & Outdoors
TX100639,C0145,2026-06-12 00:00:00,421.42,5,Apparel
TX101001,C0225,2026-06-12 00:00:00,35.45,1,Apparel
TX102291,C0486,2026-06-12 00:00:00,196.49,9,Books
TX102443,C0515,2026-06-12 00:00:00,79.07,3,Home & Kitchen
TX102920,C0617,2026-06-12 00:00:00,100.48,9,Electronics
TX103317,C0703,2026-06-12 00:00:00,59.93,5,Beauty & Personal Care
TX103379,C0718,2026-06-12 00:00:00,25.46,1,Electronics
TX103839,C0824,2026-06-12 00:00:00,75.08,5,Home & Kitchen
TX103988,C0865,2026-06-12 00:00:00,32.05,2,Electronics
TX104083,C0886,2026-06-12 00:00:00,63.07,5,Apparel
TX104210,C0912,2026-06-12 00:00:00,109.51,9,Home & Kitchen
TX104256,C0922,2026-06-12 00:00:00,46.23,2,Home & Kitchen
TX100004,C0002,2026-06-13 00:00:00,27.94,5,Electronics
TX100323,C0074,2026-06-13 00:00:00,274.63,9,Sports & Outdoors
TX100613,C0138,2026-06-13 00:00:00,374.34,3,Beauty & Personal Care
TX101043,C0234,2026-06-13 00:00:00,67.74,4,Beauty & Personal Care
TX101062,C0238,2026-06-13 00:00:00,105.43,4,Sports & Outdoors
TX101113,C0247,2026-06-13 00:00:00,152.66,8,Books
TX102399,C0507,2026-06-13 00:00:00,112.88,4,Apparel
TX102475,C0520,2026-06-13 00:00:00,178.68,6,Apparel
TX102956,C0622,2026-06-13 00:00:00,77.16,3,Home & Kitchen
TX103910,C0841,2026-06-13 00:00:00,40.65,3,Electronics
TX103921,C0843,2026-06-13 00:00:00,69.98,3,Apparel
TX103930,C0847,2026-06-13 00:00:00,57.19,3,Apparel
TX100174,C0046,2026-06-14 00:00:00,221.0,9,Books
TX100396,C0095,2026-06-14 00:00:00,46.1,1,Apparel
TX101102,C0246,2026-06-14 00:00:00,138.67,8,Apparel
TX101798,C0393,2026-06-14 00:00:00,83.98,2,Sports & Outdoors
TX102037,C0442,2026-06-14 00:00:00,279.66,7,Books
TX102095,C0453,2026-06-14 00:00:00,394.05,10,Electronics
TX102673,C0571,2026-06-14 00:00:00,71.53,5,Home & Kitchen
TX102883,C0611,2026-06-14 00:00:00,47.04,4,Home & Kitchen
TX103197,C0678,2026-06-14 00:00:00,451.09,4,Electronics
TX100321,C0074,2026-06-15 00:00:00,192.97,9,Books
TX100481,C0109,2026-06-15 00:00:00,116.39,10,Electronics
TX100926,C0206,2026-06-15 00:00:00,157.72,5,Apparel
TX101131,C0250,2026-06-15 00:00:00,158.1,4,Electronics
TX101613,C0357,2026-06-15 00:00:00,62.08,5,Apparel
TX101773,C0387,2026-06-15 00:00:00,23.42,2,Beauty & Personal Care
TX102008,C0438,2026-06-15 00:00:00,60.72,3,Electronics
TX103175,C0673,2026-06-15 00:00:00,78.83,1,Home & Kitchen
TX103566,C0762,2026-06-15 00:00:00,101.85,8,Electronics
TX103702,C0794,2026-06-15 00:00:00,202.86,9,Sports & Outdoors
TX103873,C0831,2026-06-15 00:00:00,159.31,7,Beauty & Personal Care
TX104104,C0887,2026-06-15 00:00:00,356.98,6,Sports & Outdoors
TX104301,C0933,2026-06-15 00:00:00,172.81,5,Apparel
TX100152,C0040,2026-06-16 00:00:00,204.49,7,Home & Kitchen
TX100889,C0197,2026-06-16 00:00:00,184.89,5,Apparel
TX101257,C0279,2026-06-16 00:00:00,68.15,3,Beauty & Personal Care
TX101785,C0390,2026-06-16 00:00:00,86.84,5,Apparel
TX101928,C0422,2026-06-16 00:00:00,189.28,7,Electronics
TX102402,C0507,2026-06-16 00:00:00,212.83,4,Sports & Outdoors
TX103286,C0696,2026-06-16 00:00:00,424.43,8,Electronics
TX103504,C0748,2026-06-16 00:00:00,113.36,6,Electronics
TX104222,C0913,2026-06-16 00:00:00,113.67,9,Books
TX100315,C0074,2026-06-17 00:00:00,251.71,9,Electronics
TX100460,C0104,2026-06-17 00:00:00,179.62,4,Apparel
TX101018,C0229,2026-06-17 00:00:00,140.53,9,Home & Kitchen
TX101892,C0417,2026-06-17 00:00:00,25.91,3,Electronics
TX102388,C0505,2026-06-17 00:00:00,75.24,1,Beauty & Personal Care
TX102449,C0516,2026-06-17 00:00:00,154.82,4,Apparel
TX102801,C0593,2026-06-17 00:00:00,452.27,10,Apparel
TX103066,C0653,2026-06-17 00:00:00,230.39,3,Home & Kitchen
TX103192,C0678,2026-06-17 00:00:00,316.87,3,Electronics
TX103931,C0847,2026-06-17 00:00:00,60.41,5,Electronics
TX103979,C0860,2026-06-17 00:00:00,60.15,1,Apparel
TX104296,C0932,2026-06-17 00:00:00,394.51,6,Books
TX104410,C0957,2026-06-17 00:00:00,41.36,1,Apparel
TX100205,C0053,2026-06-18 00:00:00,25.57,5,Sports & Outdoors
TX100660,C0148,2026-06-18 00:00:00,108.17,4,Electronics
TX101127,C0250,2026-06-18 00:00:00,371.03,8,Electronics
TX101506,C0329,2026-06-18 00:00:00,103.36,5,Beauty & Personal Care
TX101637,C0364,2026-06-18 00:00:00,88.44,3,Electronics
TX101887,C0415,2026-06-18 00:00:00,198.48,8,Electronics
TX102387,C0505,2026-06-18 00:00:00,25.12,5,Electronics
TX102881,C0610,2026-06-18 00:00:00,80.88,1,Beauty & Personal Care
TX103383,C0719,2026-06-18 00:00:00,116.38,9,Sports & Outdoors
TX103959,C0854,2026-06-18 00:00:00,138.43,3,Electronics
TX104306,C0934,2026-06-18 00:00:00,38.89,2,Apparel
TX100305,C0073,2026-06-19 00:00:00,21.4,2,Books
TX100350,C0083,2026-06-19 00:00:00,30.01,2,Apparel
TX100377,C0094,2026-06-19 00:00:00,476.53,7,Apparel
TX100710,C0159,2026-06-19 00:00:00,310.63,6,Electronics
TX100790,C0176,2026-06-19 00:00:00,59.77,5,Sports & Outdoors
TX101863,C0413,2026-06-19 00:00:00,77.55,4,Books
TX101874,C0415,2026-06-19 00:00:00,453.65,5,Electronics
TX102217,C0474,2026-06-19 00:00:00,71.14,4,Books
TX102408,C0509,2026-06-19 00:00:00,103.08,10,Home & Kitchen
TX102644,C0561,2026-06-19 00:00:00,113.49,5,Electronics
TX102755,C0587,2026-06-19 00:00:00,161.83,6,Home & Kitchen
TX103183,C0676,2026-06-19 00:00:00,75.06,5,Beauty & Personal Care
TX104632,C0997,2026-06-19 00:00:00,221.34,8,Apparel
TX100482,C0109,2026-06-20 00:00:00,78.52,2,Apparel
TX100517,C0116,2026-06-20 00:00:00,230.63,8,Sports & Outdoors
TX100538,C0123,2026-06-20 00:00:00,93.75,1,Apparel
TX100951,C0213,2026-06-20 00:00:00,141.14,3,Apparel
TX101164,C0259,2026-06-20 00:00:00,68.89,3,Apparel
TX101418,C0317,2026-06-20 00:00:00,384.05,8,Beauty & Personal Care
TX101569,C0344,2026-06-20 00:00:00,111.69,9,Electronics
TX101667,C0370,2026-06-20 00:00:00,119.72,8,Apparel
TX102503,C0526,2026-06-20 00:00:00,41.56,4,Apparel
TX103423,C0728,2026-06-20 00:00:00,84.22,4,Apparel
TX103539,C0754,2026-06-20 00:00:00,125.24,9,Books
TX103810,C0820,2026-06-20 00:00:00,483.45,5,Apparel
TX103823,C0820,2026-06-20 00:00:00,380.97,7,Beauty & Personal Care
TX104017,C0872,2026-06-20 00:00:00,62.42,2,Books
TX104084,C0886,2026-06-20 00:00:00,156.34,8,Electronics
TX100212,C0055,2026-06-21 00:00:00,256.69,10,Beauty & Personal Care
TX101080,C0240,2026-06-21 00:00:00,152.4,10,Electronics
TX101108,C0247,2026-06-21 00:00:00,186.29,4,Home & Kitchen
TX101787,C0391,2026-06-21 00:00:00,87.59,1,Books
TX102029,C0442,2026-06-21 00:00:00,374.21,6,Apparel
TX102531,C0533,2026-06-21 00:00:00,269.52,8,Books
TX102697,C0575,2026-06-21 00:00:00,218.6,5,Electronics
TX102776,C0590,2026-06-21 00:00:00,454.16,10,Sports & Outdoors
TX102841,C0599,2026-06-21 00:00:00,487.4,9,Apparel
TX102958,C0623,2026-06-21 00:00:00,189.11,3,Beauty & Personal Care
TX103023,C0639,2026-06-21 00:00:00,32.33,5,Apparel
TX103148,C0665,2026-06-21 00:00:00,123.99,5,Sports & Outdoors
TX103302,C0698,2026-06-21 00:00:00,220.11,10,Books
TX103982,C0863,2026-06-21 00:00:00,54.19,1,Home & Kitchen
TX103989,C0866,2026-06-21 00:00:00,94.18,5,Beauty & Personal Care
TX100177,C0046,2026-06-22 00:00:00,210.53,10,Home & Kitchen
TX100351,C0083,2026-06-22 00:00:00,101.15,8,Electronics
TX100373,C0092,2026-06-22 00:00:00,105.25,10,Books
TX100600,C0138,2026-06-22 00:00:00,385.29,8,Sports & Outdoors
TX100603,C0138,2026-06-22 00:00:00,153.28,3,Books
TX101517,C0332,2026-06-22 00:00:00,112.76,10,Apparel
TX101828,C0401,2026-06-22 00:00:00,70.78,4,Home & Kitchen
TX102621,C0552,2026-06-22 00:00:00,86.25,3,Home & Kitchen
TX102625,C0554,2026-06-22 00:00:00,79.05,3,Apparel
TX103417,C0726,2026-06-22 00:00:00,196.13,5,Apparel
TX103531,C0753,2026-06-22 00:00:00,34.27,5,Apparel
TX103608,C0771,2026-06-22 00:00:00,144.11,9,Sports & Outdoors
TX104441,C0964,2026-06-22 00:00:00,462.71,6,Apparel
TX104443,C0964,2026-06-22 00:00:00,465.74,3,Electronics
TX100512,C0116,2026-06-23 00:00:00,206.15,3,Electronics
TX101115,C0247,2026-06-23 00:00:00,385.66,3,Beauty & Personal Care
TX101116,C0247,2026-06-23 00:00:00,161.44,3,Electronics
TX101419,C0317,2026-06-23 00:00:00,427.66,4,Apparel
TX101579,C0350,2026-06-23 00:00:00,71.73,1,Apparel
TX102043,C0443,2026-06-23 00:00:00,51.67,2,Apparel
TX102130,C0459,2026-06-23 00:00:00,57.74,1,Apparel
TX102672,C0571,2026-06-23 00:00:00,102.63,6,Beauty & Personal Care
TX102710,C0578,2026-06-23 00:00:00,93.42,3,Beauty & Personal Care
TX103181,C0676,2026-06-23 00:00:00,29.45,1,Books
TX104131,C0894,2026-06-23 00:00:00,389.9,9,Beauty & Personal Care
TX104333,C0942,2026-06-23 00:00:00,74.17,3,Beauty & Personal Care
TX100100,C0024,2026-06-24 00:00:00,242.73,4,Electronics
TX100272,C0064,2026-06-24 00:00:00,148.06,3,Books
TX100292,C0070,2026-06-24 00:00:00,461.4,8,Electronics
TX100475,C0108,2026-06-24 00:00:00,116.31,9,Beauty & Personal Care
TX100528,C0118,2026-06-24 00:00:00,84.88,2,Beauty & Personal Care
